*DESCRIPTION
*MEANS REPORT
************DESCRIPTION************
"File generated on","2022-03-25"
"",""
"NAPS Means Datafile",""
"",""
"Units:",""
"SO2 NO2 O3 NO and NOx are ppb",""
"CO is ppm",""
"PM10 and PM2.5 are in ug/m3",""
"",""
"Reporting criteria:",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
************MEANS REPORT************
"NAPS ID","City","Location","Latitude","Longitude","Elevation","LandUse","Pollutant","January","February","March","April","May","June","July","August","September","October","November","December","Average","StdDeviation","%Complete","","","","","","","","","","","",""
"090130","Edmonton","10255 - 104th Street","53.54445","-113.49884","663","PE,LU,P5,R","O3","14","20","26","34","29","26","22","23","18","18","14","15","22","11","95","","","","","","","","","","","",""
"090130","Edmonton","10255 - 104th Street","53.54445","-113.49884","663","PE,LU,P5,R","PM2.5","8","5","4","3","3","4","4","3","5","4","7","5","5","5","93","","","","","","","","","","","",""
"090132","Edmonton","4946-89 Street","53.486","-113.4646","682","PE,LU,P4,I","PM2.5","11","7","6","5","5","5","5","5","7","6","10","9","7","6","100","","","","","","","","","","","",""
"090133","Edmonton","","53.564411","-113.562583","670","PE,LU,P4,P","NO","24","9","4","2","1","1","1","2","4","4","11","11","6","18","95","","","","","","","","","","","",""
"090133","Edmonton","","53.564411","-113.562583","670","PE,LU,P4,P","NO2","24","21","14","9","6","6","6","7","9","12","19","21","13","11","95","","","","","","","","","","","",""
"090133","Edmonton","","53.564411","-113.562583","670","PE,LU,P4,P","NOX","47","29","17","11","7","7","7","9","13","16","30","33","19","26","95","","","","","","","","","","","",""
"090133","Edmonton","","53.564411","-113.562583","670","PE,LU,P4,P","O3","16","22","29","38","33","28","22","24","17","18","14","13","23","13","95","","","","","","","","","","","",""
"090133","Edmonton","","53.564411","-113.562583","670","PE,LU,P4,P","PM2.5","11","7","6","5","6","7","9","5","5","4","8","8","7","6","99","","","","","","","","","","","",""
"090133","Edmonton","","53.564411","-113.562583","670","PE,LU,P4,P","SO2","0.9","0.4","0.6","0.3","0.3","0.4","0.3","0.3","0.3","0.5","0.4","0.4","0.4","0.8","95","","","","","","","","","","","",""
"090134","Sherwood Park","Ottwell House Park","53.532092","-113.320983","709","T,LU,P3,R","NO","13","5","2","1","1","1","1","1","2","3","6","6","4","11","95","","","","","","","","","","","",""
"090134","Sherwood Park","Ottwell House Park","53.532092","-113.320983","709","T,LU,P3,R","NO2","18","16","9","5","4","5","5","5","7","10","15","17","10","9","95","","","","","","","","","","","",""
"090134","Sherwood Park","Ottwell House Park","53.532092","-113.320983","709","T,LU,P3,R","NOX","31","21","12","7","5","6","6","6","9","13","21","23","13","18","95","","","","","","","","","","","",""
"090134","Sherwood Park","Ottwell House Park","53.532092","-113.320983","709","T,LU,P3,R","O3","20","24","32","38","31","27","23","25","21","21","20","19","25","11","95","","","","","","","","","","","",""
"090134","Sherwood Park","Ottwell House Park","53.532092","-113.320983","709","T,LU,P3,R","PM2.5","9","6","5","5","6","5","5","5","5","5","7","7","6","6","99","","","","","","","","","","","",""
"090134","Sherwood Park","Ottwell House Park","53.532092","-113.320983","709","T,LU,P3,R","SO2","2","1.6","1.3","1.5","1.2","1.7","1.8","1.5","1.6","2.4","1.4","1","1.6","3.5","95","","","","","","","","","","","",""
"090135","Ardrossan","","53.554691","-113.144905","707","PE,SU,P2,R","NO","8","4","2","1","1","1","1","1","2","2","4","3","2","6","95","","","","","","","","","","","",""
"090135","Ardrossan","","53.554691","-113.144905","707","PE,SU,P2,R","NO2","13","11","7","5","3","3","3","4","5","6","10","12","7","7","95","","","","","","","","","","","",""
"090135","Ardrossan","","53.554691","-113.144905","707","PE,SU,P2,R","NOX","21","15","8","6","4","4","4","5","6","8","14","15","9","11","95","","","","","","","","","","","",""
"090135","Ardrossan","","53.554691","-113.144905","707","PE,SU,P2,R","O3","22","28","35","40","32","27","22","21","19","21","21","24","26","12","95","","","","","","","","","","","",""
"090135","Ardrossan","","53.554691","-113.144905","707","PE,SU,P2,R","PM2.5","9","5","4","3","4","4","4","4","5","4","5","5","5","5","99","","","","","","","","","","","",""
"090135","Ardrossan","","53.554691","-113.144905","707","PE,SU,P2,R","SO2","0.9","1","1","0.7","0.3","0.6","0.5","0.5","0.4","0.7","0.7","1.1","0.7","1.4","95","","","","","","","","","","","",""
"090136","St. Albert","37 Sunset Blvd","53.626908","-113.611883","681","PE,MU,P4,R","CO","0.29","0.24","0.15","0.17","0.13","0.11","0.12","0.13","0.16","0.17","0.25","0.24","0.18","0.11","94","","","","","","","","","","","",""
"090136","St. Albert","37 Sunset Blvd","53.626908","-113.611883","681","PE,MU,P4,R","NO","16","7","2","1","1","1","1","2","2","2","9","8","4","13","94","","","","","","","","","","","",""
"090136","St. Albert","37 Sunset Blvd","53.626908","-113.611883","681","PE,MU,P4,R","NO2","20","16","10","6","4","4","4","5","6","7","17","18","10","11","94","","","","","","","","","","","",""
"090136","St. Albert","37 Sunset Blvd","53.626908","-113.611883","681","PE,MU,P4,R","NOX","36","23","13","7","5","4","5","6","8","10","26","25","14","21","94","","","","","","","","","","","",""
"090136","St. Albert","37 Sunset Blvd","53.626908","-113.611883","681","PE,MU,P4,R","O3","17","24","31","38","31","27","22","25","19","22","16","17","24","12","95","","","","","","","","","","","",""
"090136","St. Albert","37 Sunset Blvd","53.626908","-113.611883","681","PE,MU,P4,R","PM2.5","10","5","6","5","5","5","4","5","6","5","8","8","6","6","96","","","","","","","","","","","",""
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","CO","0.31","0.24","0.2","0.18","0.17","0.15","0.13","0.15","0.2","0.19","0.28","0.29","0.21","0.12","95","","","","","","","","","","","",""
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","NO","20","7","4","2","2","2","1","1","3","5","16","15","6","16","92","","","","","","","","","","","",""
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","NO2","26","17","12","8","7","6","5","6","8","11","20","23","13","12","92","","","","","","","","","","","",""
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","NOX","47","25","16","9","8","7","7","7","11","16","36","38","19","26","92","","","","","","","","","","","",""
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","O3","15","24","30","35","29","28","27","31","23","21","15","14","24","13","95","","","","","","","","","","","",""
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","PM2.5","9","6","7","5","5","4","5","7","9","7","7","7","7","6","100","","","","","","","","","","","",""
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","SO2","0.5","0.4","0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.3","0.4","0.3","0.4","95","","","","","","","","","","","",""
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","CO","0.39","0.3","0.24","0.19","0.18","0.16","0.16","0.16","0.21","0.2","0.33","0.34","0.24","0.18","94","","","","","","","","","","","",""
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","NO","31","17","10","2","2","3","2","3","6","8","30","31","12","29","94","","","","","","","","","","","",""
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","NO2","29","22","15","9","8","7","7","8","11","13","23","26","15","14","94","","","","","","","","","","","",""
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","NOX","60","39","25","11","10","10","9","11","17","21","53","57","27","40","94","","","","","","","","","","","",""
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","O3","14","22","28","33","28","28","26","28","21","19","14","13","23","14","95","","","","","","","","","","","",""
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","PM2.5","10","7","7","5","5","4","6","7","9","6","8","8","7","6","100","","","","","","","","","","","",""
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","CO","0.28","0.22","0.2","0.17","0.17","0.14","0.14","0.13","0.19","0.17","0.22","0.2","0.19","0.09","94","","","","","","","","","","","",""
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","NO","7","3","3","1","1","1","1","1","1","2","6","4","2","6","93","","","","","","","","","","","",""
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","NO2","19","13","10","6","5","4","4","5","7","9","15","14","9","9","93","","","","","","","","","","","",""
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","NOX","25","16","13","7","6","5","5","6","8","11","20","17","12","14","93","","","","","","","","","","","",""
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","O3","21","25","32","38","32","30","29","30","22","21","20","21","27","12","94","","","","","","","","","","","",""
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","PM2.5","7","4","6","5","5","","5","5","9","6","5","5","6","6","89","","","","","","","","","","","",""
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","CO","0.24","0.22","0.21","0.2","0.21","0.22","0.25","0.25","0.26","0.23","0.06","0.21","0.21","0.08","95","","","","","","","","","","","",""
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","NO","4","2","1","0","0","1","0","0","2","3","2","1","1","5","95","","","","","","","","","","","",""
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","NO2","10","7","5","3","3","2","2","3","4","6","7","7","5","6","95","","","","","","","","","","","",""
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","NOX","15","9","6","4","3","3","2","3","6","9","8","8","6","10","95","","","","","","","","","","","",""
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","O3","25","33","35","40","33","31","28","30","24","24","27","29","30","11","95","","","","","","","","","","","",""
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","PM2.5","5","4","5","4","4","4","4","5","9","5","4","3","5","5","99","","","","","","","","","","","",""
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","CO","0.28","0.26","0.22","0.2","0.16","0.12","0.13","0.15","0.19","0.17","0.25","","0.19","0.1","86","","","","","","","","","","","",""
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","NO","8","4","3","1","1","1","1","1","2","2","9","","3","7","85","","","","","","","","","","","",""
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","NO2","18","16","11","5","4","4","3","4","6","7","16","","8","9","85","","","","","","","","","","","",""
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","NOX","26","20","13","6","5","4","4","4","8","9","25","","11","15","85","","","","","","","","","","","",""
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","O3","18","24","30","37","32","28","22","24","20","21","15","","24","13","87","","","","","","","","","","","",""
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","PM2.5","6","6","6","4","4","3","2","4","6","5","7","","5","5","90","","","","","","","","","","","",""
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","SO2","0.5","0.3","0.3","0.2","0.1","0.2","0.2","0.3","0.2","0.1","0.3","","0.2","0.4","87","","","","","","","","","","","",""
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","CO","0.22","0.21","0.19","0.19","0.19","0.2","0.21","0.22","0.25","0.2","0.23","0.24","0.21","0.07","95","","","","","","","","","","","",""
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","NO","5","3","2","1","1","1","1","1","2","2","4","4","2","4","95","","","","","","","","","","","",""
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","NO2","15","13","9","5","4","3","3","3","5","7","12","15","8","7","95","","","","","","","","","","","",""
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","NOX","19","17","11","6","5","4","4","5","7","9","16","19","10","10","95","","","","","","","","","","","",""
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","O3","21","26","33","39","32","28","23","26","21","22","18","18","26","11","95","","","","","","","","","","","",""
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","PM2.5","6","6","7","5","4","4","4","5","8","5","6","7","5","5","99","","","","","","","","","","","",""
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","SO2","0.7","0.6","0.4","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.3","0.4","95","","","","","","","","","","","",""
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","CO","0.16","0.16","0.14","0.12","0.12","0.1","0.11","0.11","0.15","0.12","0.13","0.13","0.13","0.05","94","","","","","","","","","","","",""
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","NO","3","2","1","1","2","2","1","1","2","1","2","2","2","4","95","","","","","","","","","","","",""
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","NO2","8","8","6","5","4","4","4","4","6","5","6","7","6","5","95","","","","","","","","","","","",""
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","NOX","10","10","7","6","6","7","6","6","8","7","8","10","7","8","95","","","","","","","","","","","",""
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","O3","25","31","32","35","33","32","30","35","25","27","28","24","30","11","95","","","","","","","","","","","",""
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","PM2.5","5","5","5","5","5","4","4","8","8","4","5","5","5","5","98","","","","","","","","","","","",""
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","CO","0.18","0.19","0.18","0.16","0.15","0.13","0.14","0.15","0.19","0.18","0.19","0.18","0.17","0.07","94","","","","","","","","","","","",""
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","NO","2","2","2","1","1","1","1","1","1","2","2","2","1","3","94","","","","","","","","","","","",""
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","NO2","7","6","5","3","4","3","3","3","4","5","5","6","5","5","94","","","","","","","","","","","",""
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","NOX","9","8","7","5","5","4","4","4","5","7","6","7","6","7","94","","","","","","","","","","","",""
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","O3","27","32","36","39","33","32","31","34","27","28","30","30","31","10","95","","","","","","","","","","","",""
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","PM2.5","5","4","5","4","4","3","5","9","11","7","4","4","5","7","100","","","","","","","","","","","",""
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","SO2","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0.2","95","","","","","","","","","","","",""
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","CO","0.26","0.23","0.17","0.14","0.16","0.15","0.12","0.13","0.17","0.15","0.24","0.39","0.19","0.12","95","","","","","","","","","","","",""
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","NO","15","7","2","1","0","1","1","1","2","2","8","10","4","12","93","","","","","","","","","","","",""
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","NO2","15","16","8","4","3","3","2","3","4","5","14","17","8","10","93","","","","","","","","","","","",""
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","NOX","30","23","10","5","3","4","3","3","6","7","22","28","12","20","93","","","","","","","","","","","",""
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","O3","18","23","30","37","30","26","23","25","21","23","18","","25","12","90","","","","","","","","","","","",""
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","PM2.5","13","7","7","5","5","3","3","3","7","6","10","9","7","7","98","","","","","","","","","","","",""
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","SO2","0.4","0.6","0.7","0.4","0.3","0.4","0.3","0.2","0.3","0.3","0.3","0.3","0.4","0.9","95","","","","","","","","","","","",""
"090602","Fort Saskatchewan","Rge Rd 220 & River Road","53.75236","-113.12589","625","RB,NU,P2,A","NO","7","5","2","1","1","1","1","1","2","2","5","6","3","7","94","","","","","","","","","","","",""
"090602","Fort Saskatchewan","Rge Rd 220 & River Road","53.75236","-113.12589","625","RB,NU,P2,A","NO2","14","14","7","4","3","3","2","3","4","5","11","15","7","9","94","","","","","","","","","","","",""
"090602","Fort Saskatchewan","Rge Rd 220 & River Road","53.75236","-113.12589","625","RB,NU,P2,A","NOX","21","18","9","5","4","4","3","4","6","7","16","21","10","14","94","","","","","","","","","","","",""
"090603","Fort Saskatchewan","100 Ave East Of 109st.","53.71622","-113.19994","620","PE,SU,P3,R","NO","11","5","2","1","4","3","1","1","3","2","7","10","4","11","93","","","","","","","","","","","",""
"090603","Fort Saskatchewan","100 Ave East Of 109st.","53.71622","-113.19994","620","PE,SU,P3,R","NO2","14","16","8","4","4","3","2","2","4","5","14","17","8","10","93","","","","","","","","","","","",""
"090603","Fort Saskatchewan","100 Ave East Of 109st.","53.71622","-113.19994","620","PE,SU,P3,R","NOX","25","21","11","5","8","6","3","3","7","7","21","27","12","19","93","","","","","","","","","","","",""
"090603","Fort Saskatchewan","100 Ave East Of 109st.","53.71622","-113.19994","620","PE,SU,P3,R","SO2","0.5","0.6","0.9","0.6","0.5","0.7","0.2","0.3","0.1","0.3","0.3","0.4","0.5","1.3","95","","","","","","","","","","","",""
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","NO","8","4","2","1","1","1","1","1","1","1","5","4","2","7","94","","","","","","","","","","","",""
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","NO2","15","12","8","5","3","2","2","2","3","4","12","12","7","9","94","","","","","","","","","","","",""
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","NOX","23","17","10","6","4","3","2","3","4","6","17","16","9","14","94","","","","","","","","","","","",""
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","O3","21","28","34","39","31","26","21","23","19","22","19","20","25","12","95","","","","","","","","","","","",""
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","PM2.5","13","7","7","6","6","7","7","6","8","6","10","9","8","8","100","","","","","","","","","","","",""
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","SO2","0.8","0.3","0.3","0.3","0.4","0.6","0.3","0.3","0.4","0.3","0.5","0.4","0.4","1","95","","","","","","","","","","","",""
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","NO","5","2","1","1","0","0","1","1","1","1","4","3","2","4","94","","","","","","","","","","","",""
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","NO2","10","9","5","3","2","1","1","1","2","3","9","10","5","7","94","","","","","","","","","","","",""
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","NOX","15","12","6","4","2","2","2","2","3","4","13","13","6","10","94","","","","","","","","","","","",""
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","O3","22","29","35","39","32","27","24","26","23","23","20","20","27","11","95","","","","","","","","","","","",""
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","PM2.5","10","6","5","4","4","3","4","4","6","4","7","6","5","6","98","","","","","","","","","","","",""
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","SO2","0.5","0.3","0.4","0.3","0.3","0.5","0.5","0.4","0.6","0.1","0.2","0.2","0.4","1","95","","","","","","","","","","","",""
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","NO","4","2","1","1","0","1","1","1","1","1","2","3","1","4","95","","","","","","","","","","","",""
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","NO2","12","11","6","3","2","2","2","2","3","4","8","12","6","7","95","","","","","","","","","","","",""
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","NOX","16","13","7","4","2","3","2","3","4","5","10","15","7","10","95","","","","","","","","","","","",""
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","O3","25","32","38","43","34","30","25","26","24","26","25","23","29","11","95","","","","","","","","","","","",""
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","PM2.5","11","8","6","5","6","6","6","6","6","5","8","8","7","6","99","","","","","","","","","","","",""
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","SO2","0.9","1.4","0.9","0.6","0.3","0.5","0.6","0.5","0.8","0.7","1.1","1.6","0.8","1.8","95","","","","","","","","","","","",""
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","CO","0.18","0.16","0.13","0.13","0.11","0.12","0.11","0.12","0.14","0.12","0.18","0.17","0.14","0.06","95","","","","","","","","","","","",""
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","NO","5","5","2","1","1","1","1","1","2","1","5","6","3","6","95","","","","","","","","","","","",""
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","NO2","12","12","7","5","4","3","3","3","5","5","10","13","7","7","95","","","","","","","","","","","",""
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","NOX","17","17","9","6","4","4","4","4","7","6","15","19","9","11","95","","","","","","","","","","","",""
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","O3","17","22","26","30","29","25","23","22","17","23","20","20","23","10","95","","","","","","","","","","","",""
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","PM2.5","5","5","6","5","5","6","6","5","5","4","7","7","6","4","98","","","","","","","","","","","",""
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","SO2","0.6","1","1.5","0.8","0.6","0.5","0.6","0.3","0.5","0.4","0.7","0.6","0.7","2","95","","","","","","","","","","","",""
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","NO","4","4","2","1","1","1","1","1","1","1","3","3","2","5","94","","","","","","","","","","","",""
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","NO2","11","9","7","5","3","2","2","1","3","3","8","9","5","7","94","","","","","","","","","","","",""
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","NOX","15","12","9","6","4","3","3","2","4","4","11","13","7","10","94","","","","","","","","","","","",""
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","O3","21","27","30","35","32","27","23","22","20","24","22","22","25","11","95","","","","","","","","","","","",""
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","PM2.5","6","5","6","5","5","5","6","5","5","3","6","6","5","4","96","","","","","","","","","","","",""
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","SO2","1.4","1.7","2.1","1.4","1.4","1","1.1","0.6","0.8","0.5","1.1","1.1","1.2","3.1","95","","","","","","","","","","","",""
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","NO","7","7","2","1","1","1","1","1","2","1","6","5","3","9","95","","","","","","","","","","","",""
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","NO2","15","13","8","5","4","3","3","3","4","4","12","14","7","8","95","","","","","","","","","","","",""
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","NOX","22","21","10","7","6","4","4","5","6","5","18","19","10","15","95","","","","","","","","","","","",""
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","O3","12","18","22","26","24","20","17","17","15","21","17","15","19","10","95","","","","","","","","","","","",""
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","PM2.5","8","9","10","6","5","7","7","6","6","4","6","6","7","6","100","","","","","","","","","","","",""
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","SO2","0.8","1.1","1.9","1.4","0.8","1","1","0.9","1.2","0.6","0.6","0.5","1","3.6","95","","","","","","","","","","","",""
"090802","Fort Mackay","Lower Camp","57.02681","-111.5007","247","PS,NU,P1,I","SO2","2.2","3.2","2.5","3","2.6","3.7","3","3","2.3","3.4","2.5","1.5","2.7","6.7","94","","","","","","","","","","","",""
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","NO","3","5","1","1","1","2","2","1","2","1","4","3","2","7","94","","","","","","","","","","","",""
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","NO2","9","8","4","4","3","3","2","1","3","3","6","8","5","7","94","","","","","","","","","","","",""
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","NOX","12","13","6","5","5","4","4","2","4","3","10","11","7","12","94","","","","","","","","","","","",""
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","O3","21","28","31","35","30","25","21","20","17","23","22","21","25","11","95","","","","","","","","","","","",""
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","PM2.5","5","5","4","4","5","5","4","4","5","4","5","5","5","4","99","","","","","","","","","","","",""
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","SO2","0.5","0.9","2.5","1.8","1.7","2.2","1.4","0.6","1.5","0.5","0.4","0.4","1.2","5","95","","","","","","","","","","","",""
"090806","Fort Mackay","","57.1492","-111.6424","342","PS,NU,P1,F","NO","8","8","2","1","1","1","2","2","3","1","8","7","4","11","95","","","","","","","","","","","",""
"090806","Fort Mackay","","57.1492","-111.6424","342","PS,NU,P1,F","NO2","13","13","7","4","3","3","3","3","3","3","10","12","6","7","95","","","","","","","","","","","",""
"090806","Fort Mackay","","57.1492","-111.6424","342","PS,NU,P1,F","NOX","21","21","9","6","4","4","4","5","7","5","17","19","10","16","95","","","","","","","","","","","",""
"090806","Fort Mackay","","57.1492","-111.6424","342","PS,NU,P1,F","O3","14","19","24","28","25","21","18","16","14","20","15","13","19","11","95","","","","","","","","","","","",""
